0.1,0.3,0.6,0.9
0.00971591148315315,0.03754509809220408,0.23230321086594685,0.45728503429682393
0.009715909878500129,0.040941334506854055,0.3988651265075187,0.45177659524253366
0.009715911154614898,0.04258323118334373,0.3122541052542489,0.451294894315931
0.009715909905521514,0.08409245917197045,0.3609061229067378,0.4416291986168862
0.00971590989487603,0.07834623641723937,0.31533199479292146,0.47852363692014604
0.009715909877639706,0.07852752652137551,0.15031304386122601,0.4146731172107334
0.00971591030283947,0.03956726075042244,0.28635925591076017,0.4607814850659539
0.009715909979165938,0.07821026109101076,0.3794992529798944,0.47248645367774095
0.00971591115706727,0.10290305072025258,0.37584610461549706,0.4291033423831549
0.00971591014351536,0.04180973705446234,0.07821376977489491,0.4639907402497581
