2,4,6,8,10
0.17981536469844145,0.319964905531161,0.178869634302595,0.1787374329879941,0.17880910459081067
0.18241754403144755,0.2402170869642086,0.15148597581670958,0.1787446966495478,0.312485906608219
0.24168485021818972,0.24416329387951155,0.18416727996313934,0.2705936785641766,0.17875369124824003
0.24682026719934255,0.20786305054654458,0.24005113003143844,0.1611414575019484,0.2532725970367078
0.31288067887106724,0.1974594634888014,0.3124587616703463,0.12888134492287837,0.1279655135951954
0.2401282926389931,0.24376935905568947,0.14552448209806643,0.17905461742969567,0.1282198252243454
0.31312417242109003,0.3966139781567865,0.2401147235957243,0.18374002614646234,0.2401685861825448
0.3451352309587201,0.192344289175674,0.18169216214090378,0.24000296115151565,0.17868855584048998
0.28520578900407295,0.1804417338985107,0.39660843122390077,0.24001924104301112,0.21308474498359406
0.3129921656942997,0.2400300278991984,0.16267427758380834,0.181781289337731,0.12787933903068818
